shear_rate,J_pred_10,J_pred_180,J_pred_300,J_flux,yield,phi_w_10,phi_w_180,phi_w_300
38000.0,1.4591286801707415e-05,1.2809697451377377e-05,1.459135582147949e-05,1.2809697451377377e-05,0.22266784166162834,0.3183750454086662,0.43075950120349865,0.12669664064891262
38500.0,1.4783265564358917e-05,1.2898661591236191e-05,1.4783347345446326e-05,1.2898661591236191e-05,0.33886449354866033,0.3217889858860225,0.4233053172551894,0.12558240608234744
39000.0,1.4975256898497353e-05,1.2983974154677591e-05,1.4975338869413161e-05,1.2983974154677591e-05,0.46329562337216557,0.32487677839736223,0.41583743609264,0.12445549571410854
39500.0,1.3333626067795372e-05,1.333579638796533e-05,1.3333713547575406e-05,1.3333626067795372e-05,,0.35698164813191485,0.4324461811254555,0.12694715635083106
40000.0,1.3430849463947104e-05,1.3447169897769657e-05,1.3431078210548353e-05,1.3430849463947104e-05,,0.3617008527213202,0.42596116379938254,0.1259824228271783
40500.0,1.3553417907151881e-05,1.3553434032666974e-05,1.355348329358548e-05,1.3553417907151881e-05,,0.3694574525509757,0.42195794659284636,0.1253775152430877
41000.0,1.3659994612992247e-05,1.365952302646277e-05,1.3659644057847442e-05,1.365952302646277e-05,,0.37541153748611106,0.41666940868363744,0.12458242533841739
41500.0,1.3765192411999597e-05,1.3765194530524247e-05,1.3765706526368556e-05,1.3765192411999597e-05,,0.3814118094594614,0.4115378574840053,0.12380146108074068
42000.0,1.386924223166276e-05,1.386926875378751e-05,1.3869270204522184e-05,1.386924223166276e-05,,0.38731716000799754,0.40645706139928967,0.12302610776750356
42500.0,1.3971638641696715e-05,1.3971664869679388e-05,1.3971718428304603e-05,1.3971638641696715e-05,,0.39311673806228803,0.4014234665347497,0.12225229263869511
43000.0,1.4072732963367131e-05,1.407274167738621e-05,1.4072807720253373e-05,1.4072732963367131e-05,,0.3988485447241181,0.39646465371464557,0.12148691254422174
43500.0,1.4172451003687583e-05,1.4172441366187214e-05,1.4172453824114121e-05,1.4172441366187214e-05,,0.4044990278036045,0.3915743624298148,0.12072517195973048
44000.0,1.4269813927741496e-05,1.42698269987845e-05,1.4272273716279863e-05,1.4269813927741496e-05,,0.4099401745708637,0.3866813008273202,0.11995886137223268
44500.0,1.4367953239852792e-05,1.4367951671022502e-05,1.4367962076584761e-05,1.4367951671022502e-05,,0.41556442138497524,0.3820112420201094,0.11922442733363763
